id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
3232,HOMINY AND MILK,55,57,1/1/1889,1/1/1917,0.1,10
5928,BLUE POINTS HALF SHELL,98,99,1/1/1889,1/1/1917,0.1,25
4537,LOBSTER PATTIES,41,43,1/1/1889,1/1/1917,0.15,0.75
22755,EVANS INDIA PALE ALE,31,31,1/1/1889,1/1/1917,0.2,0.3
8461,MERINGUE PANACHE,83,85,1/1/1889,1/1/1917,0.2,0.5
34265,BOILED HALLIBUT,8,8,1/1/1889,1/1/1917,0.2,0.65
22532,LITTLE NECK CLAMS STEW,14,14,1/1/1889,1/1/1917,0.2,20
8314,LITTLENECK CLAMS STEAMED,42,44,1/1/1889,1/1/1917,0.2,60
75115,SPINACH AU VELOUTE,12,12,1/1/1889,1/1/1917,0.25,0.5
6709,EGGS SPANISH STYLE,13,13,1/1/1889,1/1/1917,0.25,0.5
12503,BEEFSTEAK WITH ONIONS,19,19,1/1/1889,1/1/1917,0.25,0.85
3091,CALFS BRAINS FRIED TOMATO SAUCE,33,33,1/1/1889,1/1/1917,0.25,50
18212,STEAK TENDERLOIN WITH TOMATO SAUCE,48,48,1/1/1889,1/1/1917,0.4,1.3
71320,ST JULIEN SUPERIEUR,7,7,1/1/1889,1/1/1917,1.1,2
2524,GINGER SNAPS,103,144,1/1/1890,1/1/1917,0.1,0.5
25195,CERONS,34,34,1/1/1890,1/1/1917,0.25,30
17205,DUC DE MONTEBELLO,32,32,1/1/1890,1/1/1917,1,7
4306,ANHEUSERBUSCH,14,14,1/1/1891,1/1/1917,0.15,30
9415,ICED CUCUMBERS,46,46,1/1/1891,1/1/1917,0.2,0.2
12977,PUNCH LALLA ROOKH,30,30,1/1/1891,1/1/1917,0.25,0.35
52609,CREAM OF TERRAPIN,6,6,1/1/1891,1/1/1917,0.3,0.45
23453,SWEETBREAD WITH PEAS,8,8,1/1/1891,1/1/1917,0.5,1.25
20650,BARTON GUESTIER CHATEAU YQUEM,7,7,1/1/1891,1/1/1917,2,5
28443,SPONGE CAKE,15,16,1/1/1892,1/1/1917,0.05,0.15
32771,ST LOUIS BEER,15,16,1/1/1892,1/1/1917,0.05,1.75
30863,MILK AND CREAM PER GLASS,9,9,1/1/1892,1/1/1917,0.09,0.25
20025,POTATO BAKED,10,10,1/1/1892,1/1/1917,0.1,0.25
11724,APPLE MERINGUE PIE,18,18,1/1/1892,1/1/1917,0.1,0.25
82100,ROQUEFORD CHEESE,5,5,1/1/1892,1/1/1917,0.1,0.4
19997,EGGPLANT,33,33,1/1/1892,1/1/1917,0.1,0.4
5600,GRAHAM CRACKERS AND MILK,54,54,1/1/1892,1/1/1917,0.1,10
2689,BOONEKAMP BITTERS,33,33,1/1/1892,1/1/1917,0.1,15
1972,VERMICELLE,68,68,1/1/1892,1/1/1917,0.1,30
12719,ENGLISH BEEF BROTH,17,17,1/1/1892,1/1/1917,0.1,35
15373,BISQUE OF CLAMS,37,40,1/1/1892,1/1/1917,0.15,0.5
10196,ASPARAGUS HOT OR COLD,19,20,1/1/1892,1/1/1917,0.15,0.6
11204,POTATOES CHATEAU,26,26,1/1/1892,1/1/1917,0.15,30
11262,HONEYCOMB TRIPE,12,12,1/1/1892,1/1/1917,0.2,0.4
10444,PEA,12,12,1/1/1892,1/1/1917,0.2,0.4
24230,OYSTERS STEW BOSTON,20,20,1/1/1892,1/1/1917,0.2,0.4
23008,SALAD FETTICUS,26,31,1/1/1892,1/1/1917,0.2,0.5
29985,ZINFANDEL CLARET,11,11,1/1/1892,1/1/1917,0.2,0.6
10647,PICKLED PIGS FEET,71,71,1/1/1892,1/1/1917,0.2,0.6
24228,GERMAN PANCAKE,32,32,1/1/1892,1/1/1917,0.2,40
24998,PUNCH AU CURACOA,12,12,1/1/1892,1/1/1917,0.25,0.35
7742,EGGS POACHED ON TOAST,23,23,1/1/1892,1/1/1917,0.25,0.45
30198,LITTLE NECK CLAMS FRIED,23,23,1/1/1892,1/1/1917,0.25,0.7
41164,SIRLOIN STEAK WITH FRIED POTATOES,21,22,1/1/1892,1/1/1917,0.25,1.25
8341,SZEGZARDI,32,33,1/1/1892,1/1/1917,0.25,12
50057,BLUE POINTS BROILED,4,4,1/1/1892,1/1/1917,0.3,0.5
54447,FRIED OYSTERS TARTAR SCE,8,8,1/1/1892,1/1/1917,0.3,0.5
22661,EGGS SCRAMBLED WITH TOMATOES,9,9,1/1/1892,1/1/1917,0.3,0.5
6875,FILET OF SOLE AU GRATIN,24,24,1/1/1892,1/1/1917,0.3,0.65
26989,OMELETTE SPANISH,29,30,1/1/1892,1/1/1917,0.3,0.65
34777,BROILED CALFS LIVER WITH BACON,12,12,1/1/1892,1/1/1917,0.35,0.7
9598,CODFISH EGG SAUCE,16,16,1/1/1892,1/1/1917,0.35,35
2173,SMALL STEAK WITH MUSHROOMS,50,50,1/1/1892,1/1/1917,0.35,40
37697,FRIED SOFT CLAMS,4,4,1/1/1892,1/1/1917,0.4,0.5
41347,FRIED SMELTS WITH BACON,6,7,1/1/1892,1/1/1917,0.4,0.6
27617,SMALL STEAK BACON,8,8,1/1/1892,1/1/1917,0.4,0.6
5265,CALFS HEAD A LA POULETTE,8,8,1/1/1892,1/1/1917,0.4,0.85
234,BONED CAPON,137,137,1/1/1892,1/1/1917,0.4,60
24904,CHICKEN A LA MARENGO,28,28,1/1/1892,1/1/1917,0.5,2
42506,BONE SIRLOIN STEAK ONIONS,10,10,1/1/1892,1/1/1917,0.7,3
34760,BROILED TENDERLOIN STEAK,14,14,1/1/1892,1/1/1917,0.75,3.1
1671,RUDESHEIMER BERG,32,33,1/1/1892,1/1/1917,0.75,18
6671,FAMILY PORTERHOUSE FOR,30,30,1/1/1892,1/1/1917,1.5,3.25
56155,HOT BROWN BREAD,4,4,1/1/1893,1/1/1917,0.15,0.15
43130,SWEET POTATOES SAUTE,9,9,1/1/1893,1/1/1917,0.2,0.35
33584,HOCHHEIMER CARL ACKER,8,8,1/1/1893,1/1/1917,0.2,0.4
3,TOMATO AUX CROUTONS,13,13,1/1/1893,1/1/1917,0.25,0.4
19537,ROAST BEEF HASH GREEN PEPPERS,7,7,1/1/1893,1/1/1917,0.25,0.5
9271,OYSTERS POULETTE,13,13,1/1/1893,1/1/1917,0.25,1.25
29465,BOX STEW OYSTERS,9,9,1/1/1893,1/1/1917,0.3,0.45
18297,AGNEAU DE PRINTEMPS,31,39,1/1/1893,1/1/1917,0.5,75
25816,CORN STARCH,10,12,1/1/1894,1/1/1917,0.05,0.05
12024,HOT MINCE PIE,11,11,1/1/1894,1/1/1917,0.05,0.3
4874,GRAHAM,9,10,1/1/1894,1/1/1917,0.05,10
10004,ENGLISH DAIRY,8,8,1/1/1894,1/1/1917,0.1,0.3
12326,POTATOES HOLLANDAISE,31,31,1/1/1894,1/1/1917,0.1,0.3
7430,COFFEE SMALL POT,23,23,1/1/1894,1/1/1917,0.1,15
14151,SOUP JULIENNE,25,25,1/1/1894,1/1/1917,0.15,0.4
7428,COFFEE LARGE POT,35,35,1/1/1894,1/1/1917,0.15,25
28467,LITTLE NECK CLAMS STEW,8,8,1/1/1894,1/1/1917,0.2,0.4
66720,FRESH TOMATO,2,2,1/1/1894,1/1/1917,0.3,0.3
52166,SORBET PRUNELLE,21,21,1/1/1894,1/1/1917,0.4,0.4
7304,FROMAGE DE ROQUEFORT,15,16,1/1/1894,1/1/1917,0.45,0.45
28775,TORTUE VERTE CLAIRE,16,16,1/1/1894,1/1/1917,0.6,1
71143,SWEETBREADS FINANCIERE,8,8,1/1/1894,1/1/1917,0.65,2.25
1367,ORANGE BITTERS,47,48,1/1/1895,1/1/1917,0.1,15
1914,TOMATO WITH RICE,23,23,1/1/1895,1/1/1917,0.1,35
2544,INDIAN MEAL MUSH,22,23,1/1/1895,1/1/1917,0.15,0.35
33421,POTATOES SARAH BERNHARDT,14,14,1/1/1895,1/1/1917,0.2,0.3
3035,FRIZZLED BEEF IN CREAM,35,35,1/1/1895,1/1/1917,0.3,0.7
4655,OYSTER CRABS RECTOR,29,29,1/1/1895,1/1/1917,0.4,1.25
56137,FORCED MEAT CABBAGE,17,18,1/1/1895,1/1/1917,0.45,0.45
5753,MALLARD,25,32,1/1/1895,1/1/1917,0.75,150
21845,POMMERY GRENO SEC,57,58,1/1/1895,1/1/1917,1.75,8
5583,LUNCH CAKES,15,15,1/1/1896,1/1/1917,0.02,0.1
37220,POTATOES SAUTE,7,7,1/1/1896,1/1/1917,0.15,0.3
38806,POTATOES STEWED,4,4,1/1/1896,1/1/1917,0.15,0.4
24184,FRESH MACKEREL FRIED,16,20,1/1/1896,1/1/1917,0.2,0.35
75652,SALAD CHICORY,3,4,1/1/1896,1/1/1917,0.2,0.5
16269,RHINE WINE LAUBENHEIMER,11,11,1/1/1896,1/1/1917,0.2,20
75660,WATERCRESS SALAD,4,5,1/1/1896,1/1/1917,0.25,0.35
71097,MACARONI OR SPAGHETTI A LA MILANAISE,4,4,1/1/1896,1/1/1917,0.25,0.4
65705,SORBET SIBERIAN,7,7,1/1/1896,1/1/1917,0.25,0.4
19588,SORBET ROMAN,27,27,1/1/1896,1/1/1917,0.25,0.4
75647,COLD TONGUE,8,9,1/1/1896,1/1/1917,0.25,0.6
3235,ORDINAIRE,36,36,1/1/1896,1/1/1917,0.25,1.5
4983,ROAST RIBS OF PRIME BEEF,53,53,1/1/1896,1/1/1917,0.25,40
36104,MACARONI OR SPAGHETTI AU GRATIN,7,7,1/1/1896,1/1/1917,0.3,0.4
34010,BLUEFISH AU GRATIN,15,18,1/1/1896,1/1/1917,0.3,0.9
44623,OYSTERS CAPE CODS,3,3,1/1/1896,1/1/1917,0.35,0.35
74643,LYNNHAVENS,7,7,1/1/1896,1/1/1917,0.35,0.35
5105,STUFFED CRABS,24,24,1/1/1896,1/1/1917,0.35,0.8
24247,FRIED TURBOT,28,35,1/1/1896,1/1/1917,0.4,0.9
71051,PINEAPPLE FRITTERS AU KIRSCH,2,2,1/1/1896,1/1/1917,0.4,1.25
5837,DEVILED KIDNEYS,45,51,1/1/1896,1/1/1917,0.5,0.7
1935,FRESH MUSHROOMS BROILED,25,25,1/1/1896,1/1/1917,0.5,1.25
38616,CLICQUOT BRUT,6,7,1/1/1896,1/1/1917,1.75,6
72264,TERRAPIN NEWBURG,5,5,1/1/1896,1/1/1917,3.5,350
14853,PUREE OF GREEN PEAS,14,15,1/1/1897,1/1/1917,0.1,25
15877,BOILED SAMP,15,15,1/1/1897,1/1/1917,0.15,0.3
75496,POTATOES BERMUDA,2,2,1/1/1897,1/1/1917,0.2,0.4
34496,RICE CROQUETTES CURRANT JELLY,7,7,1/1/1897,1/1/1917,0.3,0.5
9372,STUFFED LOBSTER,40,41,1/1/1897,1/1/1917,0.3,0.9
75452,KISSELEFF SOUP,3,3,1/1/1897,1/1/1917,0.35,0.4
25333,DOUCETTE,4,4,1/1/1897,1/1/1917,0.4,0.45
47349,SCROD BROILED OR FRIED,14,14,1/1/1897,1/1/1917,0.4,0.9
53634,SQUAB COLD,27,30,1/1/1897,1/1/1917,0.65,1.25
75608,BROILED SPRING CHICKEN,6,6,1/1/1897,1/1/1917,0.65,1.6
52905,SWEETBREADS MONTEBELLO,5,5,1/1/1897,1/1/1917,0.75,1.5
13514,GOLDEN PLOVER ON TOAST,8,8,1/1/1897,1/1/1917,0.9,1.5
9608,TERRAPIN A LA PHILADELPHIA,32,32,1/1/1897,1/1/1917,3.5,4
16250,SELTZER SYPHON,19,19,1/1/1898,1/1/1917,0.1,0.25
27832,CLAM BROTH EN TASSE,18,18,1/1/1898,1/1/1917,0.1,0.35
3724,BOILED BEEF HORSERADISH SAUCE,10,10,1/1/1898,1/1/1917,0.15,0.3
56376,LETTUCE AND CUCUMBER SALAD,9,9,1/1/1898,1/1/1917,0.2,0.4
39332,SOUP MONGOLE,10,10,1/1/1898,1/1/1917,0.2,0.4
3701,BUZZARDS BAYS,128,137,1/1/1898,1/1/1917,0.2,30
44162,POTATOES SARAH,5,5,1/1/1898,1/1/1917,0.25,0.3
6712,EGGS AU BEURRE NOIR,25,25,1/1/1898,1/1/1917,0.25,0.5
7436,TEA LARGE POT,23,23,1/1/1898,1/1/1917,0.25,25
17656,HONEYCOMB TRIPE FRIED,5,5,1/1/1898,1/1/1917,0.3,0.5
17657,HONEYCOMB TRIPE BROILED,6,6,1/1/1898,1/1/1917,0.3,0.5
35277,SWEETBREAD PATTIES A LA TOULOUSE,4,4,1/1/1898,1/1/1917,0.5,0.85
16873,PATE DE FOIE GRAS,12,13,1/1/1898,1/1/1917,0.5,1.25
44081,CHABLIS MOUTONNE,13,13,1/1/1898,1/1/1917,0.75,3
7290,RHUBARB TART,26,26,1/1/1899,1/1/1917,0.05,0.15
7002,HOME MADE MINCE PIE,20,21,1/1/1899,1/1/1917,0.05,0.25
18161,POTATOES LYONNAISE,21,22,1/1/1899,1/1/1917,0.1,0.2
4067,BISQUE OF CLAMS,17,17,1/1/1899,1/1/1917,0.1,0.25
51,MALT BREAKFAST FOOD,63,64,1/1/1899,1/1/1917,0.1,0.35
45136,GINGER PRESERVES,9,9,1/1/1899,1/1/1917,0.15,0.3
18371,TARTE AUX PECHES,9,9,1/1/1899,1/1/1917,0.15,0.35
6785,COUNTRY SAUSAGE FRIED,33,35,1/1/1899,1/1/1917,0.15,0.4
6722,CHICKEN PATTIE,31,31,1/1/1899,1/1/1917,0.15,15
12082,WAFFLES MAPLE SYRUP,5,5,1/1/1899,1/1/1917,0.2,0.25
73697,POTATOES ITALIENNE,13,13,1/1/1899,1/1/1917,0.2,0.3
25455,POACHED EGGS ON TOAST WITH HAM,15,15,1/1/1899,1/1/1917,0.2,0.4
25922,FRENCH PEAS,2,2,1/1/1899,1/1/1917,0.25,0.4
78094,POMMES DE TERRE FRITES,11,15,1/1/1899,1/1/1917,0.25,0.4
19590,SORBET KIRSCH,29,32,1/1/1899,1/1/1917,0.25,0.4
70009,POUSSIN EN CASSEROLE SOUVAROFF,11,11,1/1/1899,1/1/1917,0.25,0.5
3752,SMOKED BEEF AND CREAM,34,35,1/1/1899,1/1/1917,0.25,0.5
31279,SHAD ROE BACON,8,9,1/1/1899,1/1/1917,0.25,0.75
6891,BOSTON BAKED BEANS WITH BROWN BREAD,6,6,1/1/1899,1/1/1917,0.3,0.9
5534,SAMP,20,20,1/1/1899,1/1/1917,0.3,25
27857,GINGER SNAPS,8,8,1/1/1899,1/1/1917,0.35,0.35
75909,FROMAGE CAMEMBERT,13,15,1/1/1899,1/1/1917,0.35,0.45
71180,SALAD ESCAROLE,5,5,1/1/1899,1/1/1917,0.35,0.6
72532,EGGS A LA MORNAY,5,5,1/1/1899,1/1/1917,0.35,0.75
77710,SALADE CRESSON,2,2,1/1/1899,1/1/1917,0.4,0.5
28446,DRAGEES PRALINES,4,4,1/1/1899,1/1/1917,0.4,0.5
3071,EGGS A LAURORE,13,13,1/1/1899,1/1/1917,0.4,0.5
4287,OMELETTE A LESPAGNOLE,9,9,1/1/1899,1/1/1917,0.4,0.8
2091,BOILED TURKEY TONGUE CELERY SAUCE,5,5,1/1/1899,1/1/1917,0.4,40
3416,OYSTER CRABS FRIED,183,311,1/1/1899,1/1/1917,0.65,65
57040,SIRLOIN STEAK PLAIN,7,7,1/1/1899,1/1/1917,0.7,1
25579,PONTET CANET,8,8,1/1/1899,1/1/1917,0.75,2.75
21438,BROILED TENDERLOIN STEAK,10,11,1/1/1899,1/1/1917,0.9,1.5
6286,CANARD MALLARD,53,53,1/1/1899,1/1/1917,1.5,5
34544,ROAST PHEASANT,13,13,1/1/1899,1/1/1917,4.5,4.5
48232,POUDING SUEDOIS,5,5,1/1/1900,1/1/1917,0.05,0.05
14211,PIES IN SEASON,2,2,1/1/1900,1/1/1917,0.05,0.1
12173,SANDWICHES CORNED BEEF,2,2,1/1/1900,1/1/1917,0.05,0.15
67475,CUP CORN STARCH,6,7,1/1/1900,1/1/1917,0.05,0.15
68720,APPLE OR PEACH PIE,9,9,1/1/1900,1/1/1917,0.05,0.15
27247,CORN STARCH,10,11,1/1/1900,1/1/1917,0.05,0.15
43544,CHEESE SANDWICH,2,2,1/1/1900,1/1/1917,0.05,0.2
80,PUREE OF SPLIT PEAS AUX CROUTONS,11,11,1/1/1900,1/1/1917,0.05,0.35
11536,ALL PIES IN SEASON,17,19,1/1/1900,1/1/1917,0.05,0.5
1228,ORANGES EACH,54,55,1/1/1900,1/1/1917,0.05,0.5
43646,POTATOES HASHED IN CREAM,2,2,1/1/1900,1/1/1917,0.1,0.1
6186,OX TAIL A LANGLAISE,5,5,1/1/1900,1/1/1917,0.1,0.1
17607,MAYONNAISE DRESSING EXTRA,10,10,1/1/1900,1/1/1917,0.1,0.1
28525,NAPOLEON,3,3,1/1/1900,1/1/1917,0.1,0.15
82465,CHOCOLATE CUP,4,4,1/1/1900,1/1/1917,0.1,0.15
38427,SWEET POTATOES BAKED,2,2,1/1/1900,1/1/1917,0.1,0.2
13969,STUFFED MANGOES,3,3,1/1/1900,1/1/1917,0.1,0.2
19203,PUREE OF BEAN SOUP,5,5,1/1/1900,1/1/1917,0.1,0.2
32855,POTATOES LYONNAISE,10,10,1/1/1900,1/1/1917,0.1,0.2
44420,CUSTARD CUP,15,15,1/1/1900,1/1/1917,0.1,0.2
80627,FRIED POTATO,4,4,1/1/1900,1/1/1917,0.1,0.25
12184,TONGUE SANDWICH,5,5,1/1/1900,1/1/1917,0.1,0.25
16848,CARL H SCHULTZS CARBONIC WATER,2,2,1/1/1900,1/1/1917,0.1,0.3
16846,CARL H SCHULTZS VICHY WATER,2,2,1/1/1900,1/1/1917,0.1,0.3
51152,POTATOES HASHED BROWNED,4,4,1/1/1900,1/1/1917,0.1,0.3
22171,COFFEE AND ROLLS,42,50,1/1/1900,1/1/1917,0.1,0.4
62590,IMPORTED AND DOMESTIC CIGARS,5,5,1/1/1900,1/1/1917,0.1,0.45
30233,CONSUMME,6,6,1/1/1900,1/1/1917,0.1,0.45
18195,GRAHAM CRACKERS WITH MILK,26,26,1/1/1900,1/1/1917,0.1,10
2567,RAW MEAT,4,4,1/1/1900,1/1/1917,0.1,15
7944,FISH CAKES WITH TOMATO SAUCE,19,19,1/1/1900,1/1/1917,0.1,15
7438,SMALL POTATOES,23,23,1/1/1900,1/1/1917,0.1,15
28182,CHICKEN SANDWICH WITH LETTUCE,2,2,1/1/1900,1/1/1917,0.15,0.15
44163,SPINACH EGG,5,5,1/1/1900,1/1/1917,0.15,0.15
71887,ALMOND TART,11,11,1/1/1900,1/1/1917,0.15,0.15
52106,CAFE FRANCAIS DEMITASSE,13,16,1/1/1900,1/1/1917,0.15,0.15
43824,BITTERSCALISAYA,3,3,1/1/1900,1/1/1917,0.15,0.2
35661,TONGUE SANDWICH,3,3,1/1/1900,1/1/1917,0.15,0.2
25084,SAUTEES,4,4,1/1/1900,1/1/1917,0.15,0.2
24099,COFFEE SMALL POT,13,13,1/1/1900,1/1/1917,0.15,0.2
2785,HOSTETTERS,21,21,1/1/1900,1/1/1917,0.15,0.2
42629,CURACAO RED,12,12,1/1/1900,1/1/1917,0.15,0.25
31757,LEMPS FALSTAFF,14,14,1/1/1900,1/1/1917,0.15,0.25
2658,BOWL OF MILK AND CRACKERS,20,20,1/1/1900,1/1/1917,0.15,0.25
48222,FRIED LIVER AND ONIONS,60,64,1/1/1900,1/1/1917,0.15,0.25
22898,GRUYERE CHEESE,2,2,1/1/1900,1/1/1917,0.15,0.3
5234,TOMATOES WITH MAYONNAISE,2,2,1/1/1900,1/1/1917,0.15,0.3
44935,SAGE,4,4,1/1/1900,1/1/1917,0.15,0.3
35663,CHICKEN SANDWICH,4,4,1/1/1900,1/1/1917,0.15,0.3
3890,HALF SHELL,8,11,1/1/1900,1/1/1917,0.15,0.3
3776,SWEET POTATOES SAUTE,9,9,1/1/1900,1/1/1917,0.15,0.35
77061,CRACKERS WITH CREAM,3,3,1/1/1900,1/1/1917,0.15,0.4
7200,BOILED MUTTON CAPER SAUCE,7,7,1/1/1900,1/1/1917,0.15,0.4
689,CALVES LIVER AND ONIONS,8,8,1/1/1900,1/1/1917,0.15,0.4
78729,TURNIPS IN CREAM,16,16,1/1/1900,1/1/1917,0.15,0.4
15985,FROMAGE DE GRUYERE,7,8,1/1/1900,1/1/1917,0.15,0.45
36176,MACARONI OR SPAGHETTI IN CREAM,4,4,1/1/1900,1/1/1917,0.15,0.5
43662,KNOB CELERY,12,12,1/1/1900,1/1/1917,0.15,0.5
17476,CALFS BRAINS FRIED TOMATO SAUCE,14,14,1/1/1900,1/1/1917,0.15,0.6
41091,OLD TAWNEY,6,6,1/1/1900,1/1/1917,0.15,1.5
14428,HUNTER BALTIMORE RYE,16,16,1/1/1900,1/1/1917,0.15,1.75
2164,BASS ALE WHITE LABEL,22,22,1/1/1900,1/1/1917,0.15,2.4
8230,SIR ROBERT BURNETTS OLD TOM GIN,16,16,1/1/1900,1/1/1917,0.15,2.5
9226,BERMUDA POTATOES BOILED,4,4,1/1/1900,1/1/1917,0.15,15
19702,POT,5,8,1/1/1900,1/1/1917,0.15,15
14749,SHREDDED WHEAT AND CREAM,7,7,1/1/1900,1/1/1917,0.15,15
12449,FRIED SCOLLOPS WITH BACON,13,13,1/1/1900,1/1/1917,0.15,15
2071,HAM BROILED OR FRIED,28,28,1/1/1900,1/1/1917,0.15,20
30206,EGYPTIAN,5,5,1/1/1900,1/1/1917,0.18,1.4
17638,ORANGE 2,5,5,1/1/1900,1/1/1917,0.2,0.2
78450,HOT ASPARAGUS,2,2,1/1/1900,1/1/1917,0.2,0.25
3245,CHARTREUSE YELLOW AND GREEN,3,3,1/1/1900,1/1/1917,0.2,0.25
80261,EGGS POACHED PLAIN 2,3,3,1/1/1900,1/1/1917,0.2,0.25
27339,CRACKERS ALL KINDS AND MILK,3,3,1/1/1900,1/1/1917,0.2,0.25
27448,IMPORTED GINGER ALE C C,4,4,1/1/1900,1/1/1917,0.2,0.25
8507,PAIN A DISCRETION,3,3,1/1/1900,1/1/1917,0.2,0.3
18697,LITTLE NECK HALF SHELL,5,5,1/1/1900,1/1/1917,0.2,0.3
29504,LITTLE NECK CLAM BROTH,7,7,1/1/1900,1/1/1917,0.2,0.3
34027,COFFEE LARGE POT,10,10,1/1/1900,1/1/1917,0.2,0.3
46679,CONSOMME PER CUP,14,14,1/1/1900,1/1/1917,0.2,0.3
25123,CORNED TONGUE AND PARSNIP,4,4,1/1/1900,1/1/1917,0.2,0.35
10608,BLUE POINTS COCKTAIL,5,5,1/1/1900,1/1/1917,0.2,0.35
25144,POUDING AU RIZ SAUCE ABRICOT,5,5,1/1/1900,1/1/1917,0.2,0.35
5949,CODFISH FRIED OR BROILED,6,6,1/1/1900,1/1/1917,0.2,0.35
7829,COTUIT,8,8,1/1/1900,1/1/1917,0.2,0.35
37724,SOUP JULIENNE,4,4,1/1/1900,1/1/1917,0.2,0.4
82211,CAPE CODS HALF SHELL,18,18,1/1/1900,1/1/1917,0.2,0.4
4718,CREAM TOAST C,20,20,1/1/1900,1/1/1917,0.2,0.4
514,HONEY IN THE COMB,50,50,1/1/1900,1/1/1917,0.2,0.4
23301,LITTLE NECK CLAMS FRICASSEE,41,42,1/1/1900,1/1/1917,0.2,0.5
81790,BORDEAUX ORDINAIRE,3,3,1/1/1900,1/1/1917,0.2,1.5
6532,BOILED PENOBSCOT SALMON HOLLANDAISE,35,39,1/1/1900,1/1/1917,0.2,25
32511,POT OF TEA FOR TWO,17,17,1/1/1900,1/1/1917,0.2,30
50244,ANHEUSERBUSCH BUDWEISER,2,2,1/1/1900,1/1/1917,0.25,0.25
46450,FRIED CODFISH CAKES,2,2,1/1/1900,1/1/1917,0.25,0.25
35662,SARDINE SANDWICH,2,2,1/1/1900,1/1/1917,0.25,0.25
9953,MUTTON CUTLETS TOMATO SAUCE,3,3,1/1/1900,1/1/1917,0.25,0.25
18991,GERMAN PANCAKES,4,4,1/1/1900,1/1/1917,0.25,0.25
41339,ROCKAWAY HALF SHELL,4,4,1/1/1900,1/1/1917,0.25,0.25
51199,SPAGHETTI WITH TOMATOES,4,4,1/1/1900,1/1/1917,0.25,0.25
18625,POTATOES STEWED IN CREAM,6,6,1/1/1900,1/1/1917,0.25,0.25
12091,ROAST VEAL WITH DRESSING,13,14,1/1/1900,1/1/1917,0.25,0.25
22420,POTATO SALAD,4,4,1/1/1900,1/1/1917,0.25,0.3
55324,INDIAN MEAL,7,7,1/1/1900,1/1/1917,0.25,0.3
55556,CREAM GERVAIS CHEESE,17,17,1/1/1900,1/1/1917,0.25,0.3
33113,EGGS POACHED ON TOAST,4,4,1/1/1900,1/1/1917,0.25,0.4
81556,SPANISH ONIONS SALAD,6,6,1/1/1900,1/1/1917,0.25,0.4
23323,SORBET LALLA ROOKH,11,13,1/1/1900,1/1/1917,0.25,0.4
15027,FRENCH MUSHROOMS SAUTES,3,3,1/1/1900,1/1/1917,0.25,0.45
48951,LITTLENECK CLAMS ROAST,3,3,1/1/1900,1/1/1917,0.25,0.5
18363,SALADE CRESSON,5,5,1/1/1900,1/1/1917,0.25,0.5
81535,3 LAMB CHOPS,6,6,1/1/1900,1/1/1917,0.25,0.5
3221,SARDINES SMALL BOXES,9,10,1/1/1900,1/1/1917,0.25,0.5
9281,LITTLENECK CLAMS STEAMED,19,19,1/1/1900,1/1/1917,0.25,0.5
26070,HALIBUT AU GRATIN,10,10,1/1/1900,1/1/1917,0.25,0.55
20168,EGGS SCRAMBLED PLAIN,5,5,1/1/1900,1/1/1917,0.25,0.6
17644,PORK CHOPS FRIED,8,8,1/1/1900,1/1/1917,0.25,0.6
22069,OMELETTE OYSTERS,11,11,1/1/1900,1/1/1917,0.25,0.6
1829,BALTIMORE BROILER,27,28,1/1/1900,1/1/1917,0.25,0.6
7365,G H MUMM EXTRA DRY,41,41,1/1/1900,1/1/1917,0.25,7
18121,TONGUE WITH POTAO SALAD,10,10,1/1/1900,1/1/1917,0.25,30
417,SALT MACKEREL BOILED OR BROILED,13,13,1/1/1900,1/1/1917,0.25,40
8520,PEACHES CANNED,2,2,1/1/1900,1/1/1917,0.3,0.3
8519,CANNED PEARS,2,2,1/1/1900,1/1/1917,0.3,0.3
65206,POTATOES SAUTE,2,2,1/1/1900,1/1/1917,0.3,0.3
34225,ROCKAWAYS ON HALF SHELL,2,2,1/1/1900,1/1/1917,0.3,0.3
22414,WATERCRESS SALAD,2,2,1/1/1900,1/1/1917,0.3,0.3
41802,VERMICELLI SOUP,2,2,1/1/1900,1/1/1917,0.3,0.3
27626,BANANA WHIPS,3,4,1/1/1900,1/1/1917,0.3,0.3
48742,POTATOES SWEET,4,4,1/1/1900,1/1/1917,0.3,0.3
58873,SAUSAGES AND MASHED POTATOES,5,5,1/1/1900,1/1/1917,0.3,0.3
58438,CREAM OF LIMA BEANS,6,6,1/1/1900,1/1/1917,0.3,0.35
2911,ANNA,5,5,1/1/1900,1/1/1917,0.3,0.4
79521,CLUB SANDWICH,3,3,1/1/1900,1/1/1917,0.3,0.45
44644,HONEYCOMB TRIPE STEWED IN CREAM,2,2,1/1/1900,1/1/1917,0.3,0.5
71736,EGGS SCRAMBLED SMOKED BEEF,5,5,1/1/1900,1/1/1917,0.3,0.5
23508,BAKED SPAGHETTI,6,6,1/1/1900,1/1/1917,0.3,0.5
34013,CUCUMBER SALAD,6,6,1/1/1900,1/1/1917,0.3,0.5
65846,OYSTERS ROAST IN SHELL,7,7,1/1/1900,1/1/1917,0.3,0.5
34651,BRANDIED PEARS,18,18,1/1/1900,1/1/1917,0.3,0.5
6481,RAISIN DE MALAGA,18,18,1/1/1900,1/1/1917,0.3,0.5
51127,WASHINGTON SUR SOCLE GLACE,2,2,1/1/1900,1/1/1917,0.3,0.55
